x y
0.854795955873855 0.0320007501264681
0.168229506896155 0.189578492900942
1.6280433672686 -0.908125934680789
-0.143568643312254 -1.20366627930768
-0.0861577841334164 -0.350046485165639
0.209836044655785 0.735805215401485
-0.120683980605469 0.291016436839161
0.371771302361995 1.17574301973384
0.386074286110698 -1.10978363446347
0.254645916491873 -0.156775672105911
-0.671722580895013 3.42737692428264
2.75682719261539 1.02161387945575
0.675819715828864 1.72047588590412
0.620956407749985 0.774047018212254
-1.40325654885993 0.243395394949084
0.918100003840336 0.62115602738654
-1.03213221970003 -0.218418405661187
-0.669091953036173 0.0246561998343651
1.45196196652487 0.0543580982185785
0.446851665973263 1.5160981472814
-0.351286910362519 -0.7786041307589
1.04900289157293 0.257914562851119
0.789827442140362 0.0201876951950892
0.8201800586507 -1.0786311138534
-0.0696124093427837 0.0544864765874687
0.219823114439718 -0.150857240250273
1.7878678094705 0.3207855327362
0.222520015777706 1.39455126518041
2.9543356364559 -1.08097321600435
0.960541259073643 -0.934945774205644
0.925962311122487 -0.39903106498855
-0.808091283736012 1.78646388794258
1.12609027170556 0.855788486215125
1.25367259796102 0.375817406746569
-0.853532746287658 1.39123861106385
2.71798877278551 -0.256266884798241
-1.83775999682509 -1.06947130788014
1.61944525503846 0.998568564868361
0.753900420491737 0.45736011638199
-1.82632784036066 -0.572902711590103
1.0341033221249 -0.4257955204136
1.03707866797134 -0.384396196339487
0.459752580811345 -1.91291908734892
-0.0420544557079344 0.0720257077404764
1.23311637542711 0.341184037298516
0.189083113353555 0.731949751917978
0.529272417065225 0.986179451134963
0.0835985721761733 2.75832197117021
0.0127795636850772 -0.632408007524572
-0.38135757899181 0.744844471507829
1.5418338872234 -0.612248289752808
1.05660956150341 0.204603866371429
-0.678359511529549 0.937843909274782
1.41672443015064 -0.334465277424159
0.114146468817307 1.05632234465252
1.31142034152636 1.47230986995678
-0.994066069790535 0.52941887245167
-0.030205761665338 -0.926170329671679
2.25218149764867 0.690981894298838
2.75495102571612 -1.80721844990504
-0.0324725713013877 1.26730399678684
1.51014473407954 0.0546835887964835
-0.889921930008785 -1.04647437390901
0.726462400079934 -0.118031446358232
-0.0598622184157716 0.854222341101951
-0.174512794504645 -0.413503545855885
2.90796671401736 0.602687158458118
-0.463593483559228 -2.31446618672983
0.946403858247138 0.315391933661275
0.0396018441320221 -0.15289848259802
0.514141394098502 -2.18994900408791
0.101448636519298 1.58960112950425
0.624576299336758 1.54057510365912
-1.04331322276658 -0.256721639979364
-0.578909173763452 0.0470429647206198
0.641246482890637 -0.336197434885891
0.660239454148612 -0.303579818558005
0.105850673124712 0.185629625210696
-2.67022062092076 0.534075541973507
0.512806501866274 1.50547808452662
-0.122322955873887 0.552929731540964
0.376105193958821 -0.977912636551154
